user,item,topk,new_topk,counterfactual,predicted_scores,replacement
121,406,"[406, 541, 13, 318, 1181, 222, 18, 177, 614, 599, 654, 113, 284, 673, 174, 863, 1352, 610, 59, 1145]","[541, 610, 406, 318, 284, 177, 13, 113, 222, 18, 1181, 599, 654, 614, 174, 673, 1352, 863, 59, 1145]","{130, 515, 132, 6, 647, 16, 274, 788, 21, 22, 153, 159, 801, 676, 167, 41, 172, 173, 176, 52, 186, 195, 68, 71, 80, 731, 92, 1253, 997, 1002, 881, 759}","[5.138693, 5.1544247, 4.8998957, 4.9997015, 4.7295313, 4.8481193, 4.827928, 4.91761, 4.6806474, 4.700894, 4.6947746, 4.8863425, 4.9786115, 4.647392, 4.6608243, 4.5593286, 4.5729513, 5.1455045, 4.4570084, 4.4198313]",610
122,1330,"[1330, 1582, 1430, 541, 1124, 1578, 1352, 609, 295, 1129, 13, 143, 690, 1141, 481, 1190, 214, 482, 1525, 1441]","[1582, 1578, 1352, 1430, 1124, 541, 1141, 1330, 295, 481, 1129, 1190, 1441, 482, 13, 1525, 214, 609, 143, 690]","{132, 133, 646, 135, 10, 140, 659, 21, 284, 287, 298, 810, 687, 177, 308, 310, 694, 185, 187, 578, 1092, 197, 204, 589, 76, 1107, 725, 86, 343, 344, 217, 474, 731, 861, 96, 234, 491, 236, 877, 493, 494, 497, 115, 1268, 759, 120, 505, 508}","[4.879708, 5.519214, 5.044211, 4.895198, 4.9331, 5.1987815, 5.179318, 4.5006237, 4.8066134, 4.792363, 4.6300445, 4.472778, 4.3382716, 4.881036, 4.7980576, 4.7810755, 4.5419044, 4.7285843, 4.572863, 4.756586]",1141
123,1430,"[1430, 128, 1578, 5, 1485, 194, 509, 849, 1352, 1554, 832, 1252, 314, 311, 1182, 1147, 651, 29, 903, 63]","[849, 1430, 128, 1578, 5, 1485, 1554, 194, 1147, 1352, 509, 1252, 311, 832, 314, 651, 903, 1182, 63, 29]","{1057, 227, 292, 518, 172, 622, 143, 175, 403, 180, 117, 120, 153, 251, 447}","[4.8033147, 4.523146, 4.3952317, 4.239811, 4.2340617, 4.1796875, 4.112371, 4.814563, 4.1154685, 4.2071505, 4.059829, 4.094915, 4.0190973, 4.0863147, 3.9918895, 4.1598487, 4.012268, 3.9396026, 4.0004764, 3.9911172]",849
124,1430,"[1430, 49, 610, 1330, 509, 609, 165, 1129, 204, 1156, 611, 1147, 1254, 1485, 190, 541, 270, 832, 954, 513]","[49, 610, 609, 165, 611, 190, 204, 1330, 832, 509, 513, 1430, 541, 1129, 1254, 270, 1147, 1156, 1485, 954]","{769, 3, 645, 134, 7, 776, 10, 651, 524, 271, 16, 143, 529, 149, 22, 793, 282, 153, 796, 797, 539, 32, 421, 1064, 41, 40, 427, 299, 556, 430, 943, 171, 181, 567, 57, 188, 446, 62, 960, 65, 449, 1219, 580, 196, 454, 199, 69, 76, 85, 213, 216, 601, 1122, 100, 356, 230, 743, 1128, 1001, 363, 107, 751, 240, 245, 632, 377, 634, 765}","[5.108832, 5.6775637, 5.5042934, 5.1739926, 5.1243114, 5.425948, 5.3653016, 5.0673537, 5.197712, 4.8974543, 5.240116, 5.0183864, 5.0665317, 4.7864, 5.2082686, 5.095116, 5.0275936, 5.141622, 4.776751, 5.110412]",513
125,344,"[344, 789, 673, 899, 766, 1181, 432, 891, 274, 612, 867, 317, 338, 1010, 608, 850, 1440, 1198, 428, 650]","[344, 789, 673, 766, 1181, 899, 432, 891, 274, 612, 867, 317, 338, 1010, 608, 850, 1198, 1440, 428, 650]","{249, 282, 86}","[6.382957, 6.1691504, 6.0365334, 5.857724, 5.873488, 5.862539, 5.6705384, 5.62999, 5.5758142, 5.506014, 5.430219, 5.4279084, 5.3780384, 5.350904, 5.2896996, 5.2672715, 5.2066016, 5.2245216, 5.1927676, 5.1915035]",1181
126,362,"[362, 1231, 1089, 1578, 1118, 895, 860, 297, 29, 1352, 303, 950, 1147, 551, 346, 342, 981, 100, 1430, 514]","[362, 1231, 1089, 1578, 895, 1118, 860, 297, 29, 303, 1352, 950, 1147, 551, 346, 342, 981, 100, 1430, 514]","{272, 78}","[6.812605, 5.9466553, 5.6442537, 5.5405426, 5.428733, 5.429193, 5.4170446, 5.355002, 5.342682, 5.2611203, 5.2726383, 5.2565804, 5.1999874, 5.1902246, 5.1895, 5.160804, 5.143712, 5.080898, 5.056155, 5.0145373]",895
127,369,"[369, 714, 858, 1441, 1190, 514, 1578, 498, 963, 1430, 1352, 1141, 462, 691, 479, 781, 340, 571, 1554, 1582]","[340, 369, 1190, 714, 1441, 858, 514, 462, 1578, 1352, 1141, 1430, 963, 1554, 1582, 498, 479, 781, 691, 571]","{640, 777, 10, 267, 1038, 143, 399, 270, 403, 1044, 788, 406, 152, 921, 154, 796, 1181, 287, 288, 39, 168, 40, 423, 299, 813, 1070, 430, 183, 190, 65, 1477, 69, 72, 201, 208, 720, 338, 851, 82, 470, 728, 474, 737, 738, 99, 98, 742, 743, 231, 233, 1005, 115, 758, 759, 249, 762, 379, 380, 638}","[6.0963354, 6.05603, 5.8982844, 5.9572186, 6.076397, 5.8914995, 5.8084326, 5.445804, 5.5431867, 5.6510806, 5.7060547, 5.702893, 5.858847, 5.2336264, 5.3881683, 5.346413, 6.0969896, 5.123118, 5.523862, 5.4624467]",340
128,491,"[491, 241, 168, 13, 186, 611, 996, 1352, 732, 601, 494, 505, 191, 164, 602, 1147, 342, 291, 954, 478]","[996, 611, 732, 505, 494, 491, 601, 1147, 168, 241, 164, 954, 191, 291, 13, 186, 1352, 342, 478, 602]","{344, 325, 189}","[4.9734216, 4.9164567, 4.9175453, 4.7660136, 4.7558193, 5.2096376, 5.5590935, 4.698515, 5.0383124, 4.9580717, 4.9756317, 4.998757, 4.844434, 4.903057, 4.3782763, 4.9336042, 4.568478, 4.801013, 4.899317, 4.5152946]",505
129,311,"[311, 1554, 832, 1129, 165, 954, 78, 250, 1330, 392, 5, 1182, 1010, 462, 1430, 1477, 1552, 1156, 314, 1373]","[392, 1010, 1373, 311, 1156, 832, 1554, 1129, 954, 1552, 1330, 1430, 165, 78, 5, 250, 1477, 314, 1182, 462]","{391, 138, 140, 401, 157, 160, 544, 805, 167, 430, 432, 689, 434, 1082, 61, 70, 207, 470, 471, 984, 217, 90, 88}","[4.5165396, 4.388532, 4.41692, 4.3816066, 4.18242, 4.3278193, 4.145312, 4.115136, 4.270282, 4.687838, 4.1216235, 3.9849896, 4.5765667, 3.952342, 4.2143497, 4.0238748, 4.3020287, 4.469522, 3.9938638, 4.5227547]",1373
130,1330,"[1330, 1156, 849, 1430, 189, 610, 809, 644, 1146, 848, 1129, 1264, 652, 1440, 1163, 1292, 1153, 609, 954, 1314]","[849, 1330, 848, 1156, 1430, 1146, 1163, 1440, 1264, 610, 1153, 189, 1129, 809, 1292, 644, 652, 609, 954, 1314]","{770, 4, 389, 6, 7, 11, 14, 143, 400, 916, 23, 280, 920, 282, 26, 794, 925, 408, 30, 288, 157, 291, 163, 933, 935, 1064, 1068, 560, 564, 565, 566, 574, 1216, 965, 464, 595, 83, 469, 89, 217, 120, 95, 738, 1126, 234, 364, 365, 1007, 248, 506, 383}","[5.8176246, 5.6364303, 6.0373654, 5.61119, 5.4180064, 5.464063, 5.288461, 5.201605, 5.609999, 5.6549153, 5.291163, 5.488814, 5.1622186, 5.513886, 5.593953, 5.2391334, 5.4206333, 5.119511, 5.1044383, 4.990969]",1153
